"","Cand_Name","Cand_Office_St","Cand_Office_Dist","Cand_Party_Affiliation","Year","recent_presidential_vote","percent_bachelor_or_above","gov_party","Party_Previous_Vote_Share","Incumbent","minority_percentage","Gender","Presidential_Approval_Rating","Same_Party_As_President","seat_transition","Median_Income","name_commonness","Primary.Vote.Percent","labor_force","Raised","Spent"
"5315","LONGO, DEAN JAY","VA",3,"REP",2012,NA,21.4,"REP",0.272114286,0,0.64152,"1",0.46,FALSE,0,40022,177,"100.00","81.5",31059.9,29290.46
"5313","SCOTT, ROBERT C","VA",3,"DEM",2012,NA,21.4,"REP",0.70087767,1,0.64152,"1",0.46,TRUE,0,40022,7,"100.00","81.5",451466.32,436493.13
"5312","SMITH, CHUCK","VA",3,"REP",2012,NA,21.4,"REP",0.272114286,0,0.64152,"1",0.46,FALSE,0,40022,23,"","81.5",31059.9,29290.46
"5319","ELLIOTT, JOE T","VA",4,"DEM",2012,NA,24,"REP",0.375323934,0,0.38478,"1",0.46,TRUE,0,60936,107,"14.70","80.8",78991.62,77669.42
"5317","FORBES, J RANDY","VA",4,"REP",2012,NA,24,"REP",0.624676066,1,0.38478,"1",0.46,FALSE,0,60936,500,"89.72","80.8",1077552.25,1240932.22
"5318","GIRARD, ROBERTA MAE ('BONNIE')","VA",4,"REP",2012,NA,24,"REP",0.624676066,0,0.38478,"0",0.46,FALSE,0,60936,500,"10.28","80.8",1077552.25,1240932.22
"5316","WARD, ELLA P","VA",4,"DEM",2012,NA,24,"REP",0.375323934,0,0.38478,"0",0.46,TRUE,0,60936,500,"85.30","80.8",78991.62,77669.42
"5321","DOUGLASS, JOHN WADE","VA",5,"DEM",2012,0.377301853,24.2,"REP",0.470248475,0,0.25296,"1",0.46,TRUE,0,45288,6,"#VALUE!","80.74737",1137903.75,1118272.05
"5322","HILDEBRANDT, KENNETH J","VA",5,"IND",2012,0.377301853,24.2,"REP",0,0,0.25296,"1",0.46,FALSE,0,45288,31,"","80.74737",NA,NA
"5320","HURT, ROBERT","VA",5,"REP",2012,0.377301853,24.2,"REP",0.508519272,1,0.25296,"1",0.46,FALSE,0,45288,7,"100.00","80.74737",2051306.26,1980843.02
"5323","WILLIAMS, PEYTON RANDOLPH JR","VA",5,"DEM",2012,0.377301853,24.2,"REP",0.470248475,0,0.25296,"1",0.46,TRUE,0,45288,500,"","80.74737",1137903.75,1118272.05
"5325","GOODLATTE, ROBERT W","VA",6,"REP",2012,NA,24.8,"REP",0.775256165,1,0.15737,"1",0.46,FALSE,4,46378,7,"66.49","80.52381",1606587.55,1888067.43
"5326","KWIATKOWSKI, KAREN U","VA",6,"REP",2012,NA,24.8,"REP",0.775256165,0,0.15737,"0",0.46,FALSE,4,46378,25,"33.51","80.52381",1606587.55,1888067.43
"5324","SCHMOOKLER, ANDY","VA",6,"DEM",2012,NA,24.8,"REP",0,0,0.15737,"1",0.46,TRUE,4,46378,28,"100.00","80.52381",167429.14,166535.14
"5330","BAYNE, FLOYD","VA",7,"REP",2012,NA,39.1,"REP",0.593199679,0,0.22711,"1",0.46,FALSE,4,68910,500,"20.55","80.1",7632717.43,7477917.43
"5328","CANTOR, ERIC IVAN","VA",7,"REP",2012,NA,39.1,"REP",0.593199679,1,0.22711,"1",0.46,FALSE,4,68910,14,"79.45","80.1",7632717.43,7477917.43
"5332","HUNSICKER, DAVID E","VA",7,"DEM",2012,NA,39.1,"REP",0.341715703,0,0.22711,"1",0.46,TRUE,4,68910,4,"","80.1",815546.24,800646.93
"5331","PHILLIPS, JAMES DIXON","VA",7,"DEM",2012,NA,39.1,"REP",0.341715703,0,0.22711,"1",0.46,TRUE,4,68910,5,"","80.1",815546.24,800646.93
"5329","POWELL, ERNEST WAYNE","VA",7,"DEM",2012,NA,39.1,"REP",0.341715703,0,0.22711,"1",0.46,TRUE,4,68910,158,"#VALUE!","80.1",815546.24,800646.93
"5327","WAUGH , RICKARD ELIAN JR","VA",7,"DEM",2012,NA,39.1,"REP",0.341715703,0,0.22711,"1",0.46,TRUE,4,68910,500,"","80.1",815546.24,800646.93
"5338","HOWELL, JASON","VA",8,"IND",2012,NA,59,"REP",0,0,0.36061,"1",0.46,FALSE,3,92918,3,"","80",NA,NA
"5335","MORAN, JAMES P JR","VA",8,"DEM",2012,NA,59,"REP",0.611828273,1,0.36061,"1",0.46,TRUE,3,92918,5,"74.19","80",1102046.82,1170284.75
"5333","MURPHY, JANET","VA",8,"GRE",2012,NA,59,"REP",0,0,0.36061,"0",0.46,FALSE,3,92918,125,"","80",NA,NA
"5334","MURRAY, J PATRICK","VA",8,"REP",2012,NA,59,"REP",0.373943529,0,0.36061,"1",0.46,FALSE,3,92918,500,"100.00","80",229059,204779.68
"5337","RADLE, ARTHUR WILLARD JR","VA",8,"DEM",2012,NA,59,"REP",0.611828273,0,0.36061,"1",0.46,TRUE,3,92918,127,"","80",1102046.82,1170284.75
"5336","SHUTTLEWORTH, BRUCE BOWEN","VA",8,"DEM",2012,NA,59,"REP",0.611828273,0,0.36061,"1",0.46,TRUE,3,92918,132,"25.81","80",1102046.82,1170284.75
"5339","FLACCAVENTO, ANTHONY JUDE","VA",9,"DEM",2012,NA,17.7,"REP",0.464484795,0,0.08653,"1",0.46,TRUE,4,37196,22,"#VALUE!","81.4",450091.62,449435.56
"5340","GRIFFITH, H MORGAN","VA",9,"REP",2012,NA,17.7,"REP",0.512586278,1,0.08653,"0",0.46,FALSE,4,37196,500,"100.00","81.4",1399362.81,1320305.58
"5342","CABRAL, KRISTIN","VA",10,"DEM",2012,NA,52.5,"REP",0.348509795,0,0.26821,"0",0.46,TRUE,0,108068,74,"#VALUE!","81.2",291823.72,280021.19
"5343","CHISHOLM, JAMES KEVIN","VA",10,"IND",2012,NA,52.5,"REP",0,0,0.26821,"1",0.46,FALSE,0,108068,5,"","81.2",NA,NA
"5341","WOLF, FRANK R","VA",10,"REP",2012,NA,52.5,"REP",0.629375933,1,0.26821,"1",0.46,FALSE,0,108068,65,"100.00","81.2",1091197.21,1020032.15
"5345","CONNOLLY, GERRY","VA",11,"DEM",2012,NA,53,"REP",0.492927296,1,0.40249,"1",0.46,TRUE,NA,98815,500,"100.00","81.3",2241573.23,1396232.09
"5349","DECARLO, CHRISTOPHER F","VA",11,"IND",2012,NA,53,"REP",0.00814486,0,0.40249,"1",0.46,FALSE,NA,98815,2,"","81.3",NA,NA
"5348","GALDO, JOSEPH F","VA",11,"GRE",2012,NA,53,"REP",0,0,0.40249,"1",0.46,FALSE,NA,98815,11,"","81.3",NA,NA
"5347","GIBSON, MARK TIMOTHY","VA",11,"IND",2012,NA,53,"REP",0.00814486,0,0.40249,"1",0.46,FALSE,NA,98815,18,"","81.3",NA,NA
"5346","MARCHETTI, PETER M","VA",11,"GRE",2012,NA,53,"REP",0,0,0.40249,"1",0.46,FALSE,NA,98815,55,"","81.3",NA,NA
"5350","PERKINS, CHRISTOPHER S","VA",11,"REP",2012,NA,53,"REP",0.48859896,0,0.40249,"1",0.46,FALSE,NA,98815,2,"62.82","81.3",549440.76,531423.6
"5351","VAUGHN, KENNETH LEE","VA",11,"REP",2012,NA,53,"REP",0.48859896,0,0.40249,"1",0.46,FALSE,NA,98815,31,"37.18","81.3",549440.76,531423.6
"5344","YEH, STEVEN ENG-MIN","VA",11,"REP",2012,NA,53,"REP",0.48859896,0,0.40249,"1",0.46,FALSE,NA,98815,19,"","81.3",549440.76,531423.6
"5354","CHRISTENSEN, DONNA M","VI",0,"DEM",2012,NA,NA,"DEM",0,0,NA,"0",NA,TRUE,NA,NA,64,"55.33","character(0)",NA,NA
"5357","DANET, VINCENT EMILE","VI",0,"REP",2012,NA,NA,"DEM",0,0,NA,"1",NA,FALSE,NA,NA,98,"29.06","character(0)",NA,NA
"5355","MIMOUN, GUILLAUME","VI",0,"IND",2012,NA,NA,"DEM",0,0,NA,"1",NA,FALSE,NA,NA,500,"","character(0)",NA,NA
"5352","MOSLER, WARREN BRUCE","VI",0,"IND",2012,NA,NA,"DEM",0,0,NA,"1",NA,FALSE,NA,NA,500,"","character(0)",NA,NA
"5358","PLASKETT, STACEY","VI",0,"DEM",2012,NA,NA,"DEM",0,0,NA,"0",NA,TRUE,NA,NA,47,"44.57","character(0)",NA,NA
"5356","REDFIELD, HOLLAND II","VI",0,"REP",2012,NA,NA,"DEM",0,0,NA,"0",NA,FALSE,NA,NA,500,"70.44","character(0)",NA,NA
"5353","SAMUEL, NORMA PICKARD","VI",0,"IND",2012,NA,NA,"DEM",0,0,NA,"0",NA,FALSE,NA,NA,500,"0.01","character(0)",NA,NA
"5363","DESROCHERS, JAMES 'SAM'","VT",0,"IND",2012,0.395474907,34.2,"DEM",0.019736925,0,0.04913,"0",NA,FALSE,0,52977,5,"","77.2",NA,NA
"5361","DONKA, MARK","VT",0,"REP",2012,0.395474907,34.2,"DEM",0.320569786,0,0.04913,"1",NA,FALSE,0,52977,18,"95.80","77.2",0,0
"5360","LAFRAMBOISE, ANDRE","VT",0,"OTH",2012,0.395474907,34.2,"DEM",0,0,0.04913,"1",NA,FALSE,0,52977,133,"","77.2",NA,NA
"5359","NEWTON, JANE","VT",0,"OTH",2012,0.395474907,34.2,"DEM",0,0,0.04913,"0",NA,FALSE,0,52977,500,"","77.2",NA,NA
"5362","WELCH, PETER","VT",0,"DEM",2012,0.395474907,34.2,"DEM",0,1,0.04913,"1",NA,TRUE,0,52977,55,"99.04","77.2",950025.79,669593.39
"5372","ANDERS, GREG","WA",1,"REP",2012,NA,39,"DEM",0.423332966,0,0.18521,"1",0.51,FALSE,0,77154,29,"","81.34667",1194379.94,1181899.68
"5367","BERRY, BRIAN","WA",1,"DEM",2012,NA,39,"DEM",0.576667034,0,0.18521,"1",0.51,TRUE,0,77154,8,"1.77","81.34667",4420725.62,4496798.71
"5378","BURNER, DARCY","WA",1,"DEM",2012,NA,39,"DEM",0.576667034,0,0.18521,"0",0.51,TRUE,0,77154,500,"13.92","81.34667",4420725.62,4496798.71
"5373","CHAMPION, BOB","WA",1,"IP",2012,NA,39,"DEM",0,0,0.18521,"1",0.51,FALSE,0,77154,7,"1.61","81.34667",NA,NA
"5380","DELBENE, SUZAN K","WA",1,"DEM",2012,NA,39,"DEM",0.576667034,0,0.18521,"0",0.51,TRUE,0,77154,500,"22.48","81.34667",4420725.62,4496798.71
"5371","GERDES, STEVEN J.","WA",1,"REP",2012,NA,39,"DEM",0.423332966,0,0.18521,"1",0.51,FALSE,0,77154,19,"2.57","81.34667",1194379.94,1181899.68
"5364","GOODMAN, ROGER","WA",1,"DEM",2012,NA,39,"DEM",0.576667034,0,0.18521,"1",0.51,TRUE,0,77154,92,"","81.34667",4420725.62,4496798.71
"5377","HOBBS, STEVE","WA",1,"DEM",2012,NA,39,"DEM",0.576667034,0,0.18521,"1",0.51,TRUE,0,77154,159,"6.86","81.34667",4420725.62,4496798.71
"5368","HOLCOMB, BYRON J.","WA",1,"DEM",2012,NA,39,"DEM",0.576667034,0,0.18521,"1",0.51,TRUE,0,77154,500,"0.88","81.34667",4420725.62,4496798.71
"5366","ISHMAEL, LARRY WAYNE","WA",1,"IND",2012,NA,39,"DEM",0,0,0.18521,"1",0.51,FALSE,0,77154,58,"2.04","81.34667",NA,NA
"5375","KOSTER, JOHN","WA",1,"REP",2012,NA,39,"DEM",0.423332966,0,0.18521,"1",0.51,FALSE,0,77154,6,"44.86","81.34667",1194379.94,1181899.68
"5374","LIIAS, MARKO MR","WA",1,"DEM",2012,NA,39,"DEM",0.576667034,0,0.18521,"1",0.51,TRUE,0,77154,500,"","81.34667",4420725.62,4496798.71
"5369","MORRISON, RUTH","WA",1,"DEM",2012,NA,39,"DEM",0.576667034,0,0.18521,"0",0.51,TRUE,0,77154,196,"1.22","81.34667",4420725.62,4496798.71
"5376","RAUNIYAR, DARSHAN","WA",1,"DEM",2012,NA,39,"DEM",0.576667034,0,0.18521,"1",0.51,TRUE,0,77154,500,"2.76","81.34667",4420725.62,4496798.71
"5379","RUDERMAN, LAURA","WA",1,"DEM",2012,NA,39,"DEM",0.576667034,0,0.18521,"0",0.51,TRUE,0,77154,20,"7.07","81.34667",4420725.62,4496798.71
"5370","SULLIVAN, BRIAN","WA",1,"DEM",2012,NA,39,"DEM",0.576667034,0,0.18521,"1",0.51,TRUE,0,77154,8,"3.07","81.34667",4420725.62,4496798.71
"5365","WATKINS, JAMES","WA",1,"REP",2012,NA,39,"DEM",0.423332966,0,0.18521,"1",0.51,FALSE,0,77154,5,"","81.34667",1194379.94,1181899.68
"5384","JOHNSON, GLEN S.","WA",2,"NNE",2012,NA,28.4,"DEM",0,0,0.19193,"1",0.51,FALSE,0,57156,500,"1.64","80.7",NA,NA
"5385","LAPOINTE, MIKE","WA",2,"OTH",2012,NA,28.4,"DEM",0,0,0.19193,"1",0.51,FALSE,0,57156,1,"4.17","80.7",NA,NA
"5383","LARSEN, RICK","WA",2,"DEM",2012,NA,28.4,"DEM",0.510723345,1,0.19193,"1",0.51,TRUE,0,57156,16,"57.21","80.7",1356321.57,1225992.83
"5381","MATTHEWS, DAN","WA",2,"REP",2012,NA,28.4,"DEM",0.489276655,0,0.19193,"1",0.51,FALSE,0,57156,12,"28.71","80.7",284860.42,279502.01
"5382","OLSON, ELI","WA",2,"REP",2012,NA,28.4,"DEM",0.489276655,0,0.19193,"1",0.51,FALSE,0,57156,500,"2.42","80.7",284860.42,279502.01
"5386","SHOOP, JOHN C W","WA",2,"REP",2012,NA,28.4,"DEM",0.489276655,0,0.19193,"1",0.51,FALSE,0,57156,6,"5.84","80.7",284860.42,279502.01
"5389","HAUGEN, JON T","WA",3,"DEM",2012,0.327091136,22.3,"DEM",0.47028112,0,0.12861,"1",0.51,TRUE,3,51248,97,"37.64","79.8",13478,13480
"5390","HERRERA BEUTLER, JAIME","WA",3,"REP",2012,0.327091136,22.3,"DEM",0.52971888,1,0.12861,"1",0.51,FALSE,3,51248,500,"","79.8",1658722.02,1623136.4
"5388","STEVENS, NORMA JEAN","WA",3,"OTH",2012,0.327091136,22.3,"DEM",0,0,0.12861,"0",0.51,FALSE,3,51248,500,"5.85","79.8",NA,NA
"5387","UELMEN, ELIZABETH","WA",3,"DEM",2012,0.327091136,22.3,"DEM",0.47028112,0,0.12861,"0",0.51,TRUE,3,51248,12,"","79.8",13478,13480
"5392","BAECHLER, MARY","WA",4,"DEM",2012,0.23857868,19.1,"DEM",0.323579299,0,0.23809,"0",0.51,TRUE,0,48473,15,"26.48","79.2",34202.03,30357.25
"5391","CLOUGH, JERAME V","WA",4,"DEM",2012,0.23857868,19.1,"DEM",0.323579299,0,0.23809,"1",0.51,TRUE,0,48473,500,"","79.2",34202.03,30357.25
"5395","HASTINGS, DOC","WA",4,"REP",2012,0.23857868,19.1,"DEM",0.676420701,1,0.23809,"1",0.51,FALSE,0,48473,500,"59.32","79.2",1649564.36,1453308.11
"5393","SAID, MOHAMMAD H.","WA",4,"DEM",2012,0.23857868,19.1,"DEM",0.323579299,0,0.23809,"1",0.51,TRUE,0,48473,500,"2.89","79.2",34202.03,30357.25
"5394","WHEELER, JAMIE","WA",4,"REP",2012,0.23857868,19.1,"DEM",0.676420701,0,0.23809,"0",0.51,FALSE,0,48473,40,"11.30","79.2",1649564.36,1453308.11
"5399","COWAN, RICH","WA",5,"DEM",2012,0.455269608,27.7,"DEM",0.363336578,0,0.11266,"1",0.51,TRUE,4,44661,500,"33.12","78.31905",369672.46,364221.03
"5397","MOODY, IAN","WA",5,"NNE",2012,0.455269608,27.7,"DEM",0,0,0.11266,"1",0.51,FALSE,4,44661,155,"3.15","78.31905",NA,NA
"5398","RODGERS, CATHY MCMORRIS","WA",5,"REP",2012,0.455269608,27.7,"DEM",0.636663422,1,0.11266,"0",0.51,FALSE,4,44661,199,"55.76","78.31905",1968862,1987459
"5396","YEAROUT, RANDALL","WA",5,"REP",2012,0.455269608,27.7,"DEM",0.636663422,0,0.11266,"1",0.51,FALSE,4,44661,122,"7.97","78.31905",1968862,1987459
"5400","BRODHEAD, STEPHAN ANDREW","WA",6,"REP",2012,0.495400951,27,"DEM",0.419607678,0,0.18443,"1",0.51,FALSE,0,52389,500,"0.86","77.8",1826276.31,1827360.58
"5401","CLOUD, DOUGLAS RICHARD MR.","WA",6,"REP",2012,0.495400951,27,"DEM",0.419607678,0,0.18443,"1",0.51,FALSE,0,52389,50,"8.82","77.8",1826276.31,1827360.58
"5402","DRISCOLL, BILL","WA",6,"REP",2012,0.495400951,27,"DEM",0.419607678,0,0.18443,"1",0.51,FALSE,0,52389,9,"18.29","77.8",1826276.31,1827360.58
"5405","EICHNER, DAVID MICHAEL ' IKE'","WA",6,"REP",2012,0.495400951,27,"DEM",0.419607678,0,0.18443,"1",0.51,FALSE,0,52389,4,"4.92","77.8",1826276.31,1827360.58
"5406","KILMER, DEREK","WA",6,"DEM",2012,0.495400951,27,"DEM",0.580392322,0,0.18443,"1",0.51,TRUE,0,52389,73,"53.41","77.8",1873136.18,1706202.03
"5404","SAUERWEIN, ROBERT DALE","WA",6,"REP",2012,0.495400951,27,"DEM",0.419607678,0,0.18443,"1",0.51,FALSE,0,52389,7,"","77.8",1826276.31,1827360.58
"5403","YOUNG, JESSE L","WA",6,"REP",2012,0.495400951,27,"DEM",0.419607678,0,0.18443,"1",0.51,FALSE,0,52389,66,"11.17","77.8",1826276.31,1827360.58
"5410","ALLEN, CHARLES","WA",7,"DEM",2012,NA,54.8,"DEM",0.829733585,0,0.23495,"1",0.51,TRUE,3,65566,23,"2.48","76.9",611669.76,601201.89
"5409","ARENTZ, ERIC G. JR.","WA",7,"OTH",2012,NA,54.8,"DEM",0,0,0.23495,"1",0.51,FALSE,3,65566,14,"2.53","76.9",NA,NA
"5414","BEMIS, RONALD S","WA",7,"REP",2012,NA,54.8,"DEM",0,0,0.23495,"1",0.51,FALSE,3,65566,43,"15.24","76.9",40956.12,40956.17
"5413","HUGHES, ANDREW IFITS","WA",7,"DEM",2012,NA,54.8,"DEM",0.829733585,0,0.23495,"1",0.51,TRUE,3,65566,28,"5.88","76.9",611669.76,601201.89
"5412","MCDERMOTT, JAMES","WA",7,"DEM",2012,NA,54.8,"DEM",0.829733585,1,0.23495,"1",0.51,TRUE,3,65566,5,"70.91","76.9",611669.76,601201.89
"5408","NELSON, GOODSPACEGUY","WA",7,"OTH",2012,NA,54.8,"DEM",0,0,0.23495,"1",0.51,FALSE,3,65566,500,"","76.9",NA,NA
"5411","RIVERS, DONOVAN DON","WA",7,"DEM",2012,NA,54.8,"DEM",0.829733585,0,0.23495,"1",0.51,TRUE,3,65566,500,"1.53","76.9",611669.76,601201.89
"5407","SUTHERLAND, S","WA",7,"OTH",2012,NA,54.8,"DEM",0,0,0.23495,"1",0.51,FALSE,3,65566,500,"3.17","76.9",NA,NA
"5417","ARNOLD, KEITH","WA",8,"DEM",2012,NA,30.9,"DEM",0.479483795,0,0.19256,"1",0.51,TRUE,4,69262,45,"5.46","78.6",129980.68,103889.85
"5415","HUBER, ERNEST","WA",8,"REP",2012,NA,30.9,"DEM",0.520516205,0,0.19256,"1",0.51,FALSE,4,69262,158,"3.18","78.6",1654833.25,1597769.57
"5420","PORTERFIELD, KAREN","WA",8,"DEM",2012,NA,30.9,"DEM",0.479483795,0,0.19256,"0",0.51,TRUE,4,69262,25,"28.35","78.6",129980.68,103889.85
"5418","REICHERT, DAVE","WA",8,"REP",2012,NA,30.9,"DEM",0.520516205,1,0.19256,"1",0.51,FALSE,4,69262,4,"50.62","78.6",1654833.25,1597769.57
"5419","SWANK, KEITH ROLAND","WA",8,"REP",2012,NA,30.9,"DEM",0.520516205,0,0.19256,"1",0.51,FALSE,4,69262,45,"8.36","78.6",1654833.25,1597769.57
"5416","WINDLE, JAMES T","WA",8,"IND",2012,NA,30.9,"DEM",0,0,0.19256,"1",0.51,FALSE,4,69262,5,"4.03","78.6",NA,NA
"5422","CHRISTIE, DAVID PAUL","WA",9,"DEM",2012,NA,38.1,"DEM",0.548520794,0,0.45333,"1",0.51,TRUE,NA,61036,4,"3.07","76.9",1145880,924160.51
"5424","CRAMER, THOMAS A","WA",9,"DEM",2012,NA,38.1,"DEM",0.548520794,0,0.45333,"1",0.51,TRUE,NA,61036,20,"7.03","76.9",1145880,924160.51
"5423","ORLINSKI, BOLESLAW (JOHN)","WA",9,"REP",2012,NA,38.1,"DEM",0.451479206,0,0.45333,"1",0.51,FALSE,NA,61036,500,"5.56","76.9",1818,6313.41
"5421","POSTMA, JAMES LEE","WA",9,"REP",2012,NA,38.1,"DEM",0.451479206,0,0.45333,"1",0.51,FALSE,NA,61036,5,"23.18","76.9",1818,6313.41
"5425","SMITH, D ADAM","WA",9,"DEM",2012,NA,38.1,"DEM",0.548520794,1,0.45333,"1",0.51,TRUE,NA,61036,500,"61.16","76.9",1145880,924160.51
"5430","FERGUSON, JENNIFER HORTENSE","WA",10,"DEM",2012,NA,24.9,"DEM",0,0,0.24071,"0",0.51,TRUE,NA,55902,1,"10.92","81.4",2053753.65,2018841.66
"5426","FLEMMING, STANLEY L K","WA",10,"REP",2012,NA,24.9,"DEM",0,0,0.24071,"1",0.51,FALSE,NA,55902,186,"15.51","81.4",257424.51,256740.79
"5427","GUNN, SUSAN H","WA",10,"IND",2012,NA,24.9,"DEM",0,0,0.24071,"0",0.51,FALSE,NA,55902,27,"3.34","81.4",NA,NA
"5429","HANNON, STEVE","WA",10,"OTH",2012,NA,24.9,"DEM",0,0,0.24071,"1",0.51,FALSE,NA,55902,159,"2.35","81.4",NA,NA
"5431","HECK, DENNIS","WA",10,"DEM",2012,NA,24.9,"DEM",0,1,0.24071,"1",0.51,TRUE,NA,55902,59,"39.73","81.4",2053753.65,2018841.66
"5428","MURI, RICHARD W","WA",10,"REP",2012,NA,24.9,"DEM",0,0,0.24071,"1",0.51,FALSE,NA,55902,16,"28.15","81.4",257424.51,256740.79
"5434","DESCHLER , KEITH","WI",1,"LIB",2012,NA,25.9,"REP",0.016360966,0,0.11305,"1",0.49,FALSE,0,56421,500,"","72.95263",NA,NA
"5432","RYAN, PAUL D.","WI",1,"REP",2012,NA,25.9,"REP",0.682443177,1,0.11305,"1",0.49,FALSE,0,56421,27,"99.58","72.95263",4994668.37,6651220.68
"5433","ZERBAN, ROB","WI",1,"DEM",2012,NA,25.9,"REP",0.301195857,0,0.11305,"1",0.49,TRUE,0,56421,7,"99.83","72.95263",2265795.99,2244425.8
"5436","HALL, DENNIS M","WI",2,"DEM",2012,NA,37.1,"REP",0.618127613,0,0.12657,"1",0.49,TRUE,4,56111,59,"1.94","72.49048",1143296.01,1090359.91
"5437","KOPSICK, JOSEPH WILLIAM","WI",2,"IND",2012,NA,37.1,"REP",0,0,0.12657,"1",0.49,FALSE,4,56111,11,"","72.49048",NA,NA
"5435","LEE, CHAD","WI",2,"REP",2012,NA,37.1,"REP",0.381872387,0,0.12657,"1",0.49,FALSE,4,56111,30,"99.52","72.49048",91144.09,90315.94
"5440","POCAN, MARK","WI",2,"DEM",2012,NA,37.1,"REP",0.618127613,0,0.12657,"1",0.49,TRUE,4,56111,18,"72.16","72.49048",1143296.01,1090359.91
"5441","ROYS, KELDA HELEN","WI",2,"DEM",2012,NA,37.1,"REP",0.618127613,0,0.12657,"0",0.49,TRUE,4,56111,500,"21.87","72.49048",1143296.01,1090359.91
"5439","SILVERMAN, MATTHEW DOUGLAS","WI",2,"DEM",2012,NA,37.1,"REP",0.618127613,0,0.12657,"1",0.49,TRUE,4,56111,10,"3.95","72.49048",1143296.01,1090359.91
"5438","WORZALA, DAVID JOHN","WI",2,"DEM",2012,NA,37.1,"REP",0.618127613,0,0.12657,"1",0.49,TRUE,4,56111,4,"","72.49048",1143296.01,1090359.91
"5443","BOLAND, RAYMOND G","WI",3,"REP",2012,NA,22.6,"REP",0.465084249,0,0.05727,"1",0.49,FALSE,0,46641,61,"99.59","71.9",127409.03,127409.03
"5442","KIND, RON","WI",3,"DEM",2012,NA,22.6,"REP",0.503067045,1,0.05727,"1",0.49,TRUE,0,46641,43,"99.86","71.9",1979016.88,1568648.69
"5445","MOORE, GWENDOLYNNE","WI",4,"DEM",2012,NA,25.6,"REP",0.690506195,1,0.47497,"0",0.49,TRUE,4,37782,500,"99.67","72.3",823446.23,810326.08
"5446","RAYMOND, ROBERT R.","WI",4,"IND",2012,NA,25.6,"REP",0,0,0.47497,"1",0.49,FALSE,4,37782,7,"","72.3",NA,NA
"5444","SEBRING, DANIEL P","WI",4,"REP",2012,NA,25.6,"REP",0.296016431,0,0.47497,"1",0.49,FALSE,4,37782,12,"98.97","72.3",40052.19,40001.73
"5447","HEASTER, DAVID LEMAIRE","WI",5,"DEM",2012,NA,33.3,"REP",0.273745126,0,0.07381,"1",0.49,TRUE,0,61675,4,"99.86","72.3",0,0
"5448","SENSENBRENNER, F JAMES JR","WI",5,"REP",2012,NA,33.3,"REP",0.693595982,1,0.07381,"1",0.49,FALSE,0,61675,500,"99.40","72.3",554919.59,626187.32
"5450","KALLAS, JOSEPH C.","WI",6,"DEM",2012,NA,23.4,"REP",0.292927773,0,0.06735,"1",0.49,TRUE,3,52150,11,"99.84","72.5",7408,7408
"5449","PETRI, THOMAS","WI",6,"REP",2012,NA,23.4,"REP",0.707072227,1,0.06735,"1",0.49,FALSE,3,52150,20,"82.19","72.5",743349.28,672014.83
"5451","STEPHENS, LAUREN","WI",6,"REP",2012,NA,23.4,"REP",0.707072227,0,0.06735,"0",0.49,FALSE,3,52150,137,"17.72","72.5",743349.28,672014.83
"5453","DUFFY, SEAN","WI",7,"REP",2012,NA,20.5,"REP",0.521924195,1,0.05951,"1",0.49,FALSE,4,47118,39,"99.47","72.8",2647209.9,2601113.23
"5452","KREITLOW, PATRICK","WI",7,"DEM",2012,NA,20.5,"REP",0.445012324,0,0.05951,"1",0.49,TRUE,4,47118,37,"99.88","72.8",1280552.07,1280552.07
"5454","LEHNER, DALE CLIFFORD","WI",7,"UNK",2012,NA,20.5,"REP",0,0,0.05951,"1",0.49,FALSE,4,47118,148,"","72.8",NA,NA
"5456","RIBBLE, REID","WI",8,"REP",2012,NA,22.9,"REP",0.548263048,1,0.08683,"1",0.49,FALSE,NA,51900,500,"99.61","73.6",2320569.03,2086968.35
"5455","WALL, JAMES RICHARD JR","WI",8,"DEM",2012,NA,22.9,"REP",0.451736952,0,0.08683,"1",0.49,TRUE,NA,51900,5,"99.84","73.6",1066990.64,1048910.08
"5461","MCKINLEY, DAVID B.","WV",1,"REP",2012,0.576315311,19.5,"DEM",0.504002668,1,0.05087,"1",0.31,FALSE,4,38970,4,"100.00","76.9",2136064.83,1251707.03
"5459","MOLLOHAN, ALAN B.","WV",1,"DEM",2012,0.576315311,19.5,"DEM",0.495997332,0,0.05087,"1",0.31,TRUE,4,38970,110,"","76.9",188441.15,165530.8
"5457","OLIVERIO, MICHAEL ANGELO II","WV",1,"DEM",2012,0.576315311,19.5,"DEM",0.495997332,0,0.05087,"1",0.31,TRUE,4,38970,1,"","76.9",188441.15,165530.8
"5458","SWISHER, DANIEL SCOTT","WV",1,"REP",2012,0.576315311,19.5,"DEM",0.504002668,0,0.05087,"1",0.31,FALSE,4,38970,12,"","76.9",2136064.83,1251707.03
"5460","THORN, SUSAN CAROL","WV",1,"DEM",2012,0.576315311,19.5,"DEM",0.495997332,0,0.05087,"0",0.31,TRUE,4,38970,27,"100.00","76.9",188441.15,165530.8
"5464","BROWN, DUGALD ANDREW","WV",2,"DEM",2012,0.522984612,19.9,"DEM",0.296907895,0,0.07632,"1",0.31,TRUE,0,45561,500,"22.49","77.33333",6924,10995.93
