filler,filler,filler,filler,state,district,partyLEFT,filler,filler,filler,filler,Party_Previous_Vote_ShareLEFT,IncumbentLEFT,filler,filler,filler,filler,filler,filler,filler,filler,filler,RaisedLEFT,SpentLEFT,filler,filler,filler,candidateRIGHT,filler,filler,partyRIGHT,filler,filler,filler,filler,Party_Previous_Vote_ShareRIGHT,IncumbentRIGHT,filler,filler,filler,filler,filler,filler,filler,filler,filler,RaisedRIGHT,SpentRIGHT,PollingLEFT,PollingRIGHT,Wave,won
2053,13245,13245,"BROWN, LISA",WA,5,DEM,2018,0.427264002,28.4,DEM,0.404816942,0,0.12657,0,0.35,FALSE,4,52214,6,46.8,56,4570326.16,3825917.34,0,13247,13249,"MCMORRIS RODGERS, CATHY",WA,5,REP,2018,0.427264002,28.4,DEM,0.595183058,1,0.12657,0,0.35,TRUE,4,52214,500,47.8,56,5013004,4248373,0.48,0.52,7.3,0
2054,13251,13253,"DIGHTMAN, DOUGLAS",WA,6,REP,2018,0.538653983,28.6,DEM,0.382925143,0,0.18571,1,0.35,TRUE,4,63129,50,32.3,56.4,35685,32812.5,0,13252,13252,"KILMER, DEREK",WA,6,DEM,2018,0.538653983,28.6,DEM,0.617074857,1,0.18571,1,0.35,FALSE,4,63129,73,63.9,56.4,2146646.68,1218478.64,0.382925143,0.617074857,7.3,0
2055,13254,13255,"JAYAPAL, PRAMILA",WA,7,DEM,2018,0.723918845,58.2,DEM,1,1,0.27134,0,0.35,FALSE,4,86452,500,100,55.74211,1982156.6,1063131.49,0,13255,13256,"KELLER, CRAIG",WA,7,REP,2018,0.723918845,58.2,DEM,0,0,0.27134,1,0.35,TRUE,4,86452,56,100,55.74211,5884,1968,1,0,7.3,0
2056,13274,13261,"ROSSI, DINO",WA,8,REP,2018,0.695850424,33,DEM,0.600449489,0,0.2506,1,0.35,TRUE,0,83495,500,43.1,55.28095,4066003.4,2971940.19,0,13275,13263,"SCHRIER, KIM DR.",WA,8,DEM,2018,0.695850424,33,DEM,0.399550511,0,0.2506,0,0.35,FALSE,0,83495,141,,55.28095,5334751.1,3567406.63,0.512666667,0.487333333,7.3,0
2057,13278,13278,"SMITH, D. ADAM",WA,9,DEM,2018,0.71040611,40.3,DEM,0.730250015,0,0.49669,1,0.35,FALSE,0,80283,500,49.3,54.9,105120.65,43159.42,0,13279,13280,"SMITH, SARAH",WA,9,DEM,2018,0.71040611,40.3,DEM,0.730250015,0,0.49669,0,0.35,FALSE,0,80283,19,,54.9,105120.65,43159.42,0.730250015,0.730250015,7.3,0
2058,13281,13285,"BRUMBLES, JOSEPH",WA,10,REP,2018,0.547808842,26.7,DEM,0.413321934,0,0.26882,1,0.35,TRUE,,66307,11,31.7,78,0,0,0,13283,13283,"HECK, DENNIS",WA,10,DEM,2018,0.547808842,26.7,DEM,0.586678066,1,0.26882,1,0.35,FALSE,,66307,59,58.6,78,1468361.23,948996.87,0.413321934,0.586678066,7.3,0
2059,13327,13328,"FERSHEE, KENDRA JEAN HUARD",WV,1,DEM,2018,0.279540056,21.8,REP,0.310264102,0,0.05963,0,0.62,FALSE,0,47450,181,47.3,54.9,224282.45,160239.69,0,13328,13327,"MCKINLEY, DAVID B. MR.",WV,1,REP,2018,0.279540056,21.8,REP,0.689735898,1,0.05963,1,0.62,TRUE,0,47450,4,100,54.9,1167909.64,721418.11,0.333166667,0.666833333,7.3,0
2060,13331,13331,"MOONEY, ALEXANDER XAVIER",WV,2,REP,2018,0.308560176,21.2,REP,0.582262862,1,0.08933,1,0.62,TRUE,0,48426,106,100,55.5,1662294.66,623654.82,0,13333,13333,"SERGENT, TALLEY",WV,2,DEM,2018,0.308560176,21.2,REP,0.417737138,0,0.08933,0,0.62,FALSE,0,48426,500,62.3,55.5,599186.07,348126.05,0.556833333,0.443166667,7.3,0
2061,13340,13343,"MILLER, CAROL DEVINE",WV,3,REP,2018,0.2428536,15.6,REP,0.678860564,0,0.06786,0,0.62,TRUE,,36000,130,23.8,56,1164377.32,874822.07,0,13341,13339,"OJEDA, RICHARD NEECE SENATOR II",WV,3,DEM,2018,0.2428536,15.6,REP,0.239612996,0,0.06786,1,0.62,FALSE,,36000,16,52,56,1904539.8,1435658.47,0.530166667,0.469833333,7.3,0
2062,13286,13289,"BRYCE, RANDY",WI,1,DEM,2018,,27.3,REP,0.301985598,0,0.13102,1,0.4,FALSE,0,65381,77,59.6,55.22,7390768.76,6734529.82,0,13292,13292,"STEIL, BRYAN GEORGE",WI,1,REP,2018,,27.3,REP,0.650174651,0,0.13102,1,0.4,TRUE,0,65381,46,51.6,55.22,1664275.83,1032315.17,0.487016667,0.512983333,7.3,0
2063,13296,13297,"KIND, RONALD JAMES",WI,3,DEM,2018,,24.3,REP,1,1,0.06587,1,0.4,FALSE,4,54704,43,100,56.4,2143507.25,1477010.77,0,13297,13299,"TOFT, STEVE",WI,3,REP,2018,,24.3,REP,0,0,0.06587,1,0.4,TRUE,4,54704,159,100,56.4,278739.68,214496.83,1,0,7.3,0
2064,13300,13302,"MOORE, GWEN S",WI,4,DEM,2018,,27.1,REP,0.770405042,1,0.49435,0,0.4,FALSE,1,42087,500,89,55.74211,895505.16,881929.06,0,13301,13301,"RAYMOND, ROBERT",WI,4,IND,2018,,27.1,REP,0.117090632,0,0.49435,1,0.4,FALSE,1,42087,7,,55.74211,,,0.770405042,0.117090632,7.3,0
2065,13306,13308,"PALZEWICZ, TOM",WI,5,DEM,2018,,35.7,REP,0.293137446,0,0.09268,1,0.4,FALSE,0,70709,20,100,55.28095,212919.4,166937.68,0,13309,13307,"SENSENBRENNER, F. JAMES JR.",WI,5,REP,2018,,35.7,REP,0.667620155,1,0.09268,1,0.4,TRUE,0,70709,500,81.2,55.28095,330350.72,334297.57,0.293137446,0.667620155,7.3,0
2066,13312,13313,"GROTHMAN, GLENN S.",WI,6,REP,2018,,25.2,REP,0.57197673,1,0.078,1,0.4,TRUE,0,59685,157,100,54.9,1651386.31,729747.64,0,13313,13314,"KOHL, DAN",WI,6,DEM,2018,,25.2,REP,0.372794642,0,0.078,1,0.4,FALSE,0,59685,12,100,54.9,2473039.76,2080288.15,0.575,0.425,7.3,0
2067,13318,13319,"DUFFY, SEAN",WI,7,REP,2018,,22,REP,0.617706739,1,0.06884,1,0.4,TRUE,0,54355,39,100,54.7,3349464.74,2350514.34,0,13319,13321,"ENGEBRETSON, MARGARET RUTH",WI,7,DEM,2018,,22,REP,0.382293261,0,0.06884,0,0.4,FALSE,0,54355,101,57.3,54.7,87757.31,55072.37,0.617706739,0.382293261,7.3,0
2068,13324,13325,"GALLAGHER, MICHAEL JOHN",WI,8,REP,2018,,24.9,REP,0.626704827,1,0.10741,1,0.4,TRUE,,61163,1,100,54.9,2631372.04,1201550.86,0,13325,13326,"LIEGEOIS, BEAU",WI,8,DEM,2018,,24.9,REP,0.373295173,0,0.10741,1,0.4,FALSE,,61163,500,100,54.9,289999.57,180798.5,0.626704827,0.373295173,7.3,0
2069,13346,13349,"CHENEY, ELIZABETH MRS.",WY,0,REP,2018,,26,REP,0.622000415,1,0.08786,0,0.61,TRUE,4,60434,12,68,56,806920.51,624046.54,0,13349,13351,"HUNTER, GREG",WY,0,DEM,2018,,26,REP,0.300632205,0,0.08786,1,0.61,FALSE,4,60434,29,61.3,56,39649.68,39479.19,0.635,0.365,7.3,0
